Date,Time,NO2 C(mg/m^3),T,RH,AH,Month,int T
2005-02-13,04.00.00,140.0,8.9,81.3,0.9277,2,8
2005-02-13,05.00.00,153.0,8.5,82.9,0.9243,2,8
2005-02-13,06.00.00,150.0,8.3,84.0,0.9234,2,8
2005-02-13,07.00.00,145.0,8.1,85.0,0.9221,2,8
2005-02-13,08.00.00,149.0,8.7,83.7,0.9423,2,8
2005-02-13,09.00.00,155.0,9.5,82.4,0.976,2,9
2005-02-13,10.00.00,158.0,11.0,78.2,1.022,2,11
2005-02-13,11.00.00,188.0,14.1,67.9,1.0859,2,14
2005-02-13,12.00.00,154.0,16.3,56.6,1.0422,2,16
2005-02-13,13.00.00,107.0,18.7,48.0,1.0259,2,18
2005-02-13,14.00.00,92.0,19.5,39.3,0.882,2,19
2005-02-13,15.00.00,106.0,19.9,34.1,0.782,2,19
2005-02-13,16.00.00,90.0,19.4,32.4,0.7239,2,19
2005-02-13,17.00.00,100.0,17.1,35.8,0.6944,2,17
2005-02-13,18.00.00,132.0,15.5,40.7,0.7103,2,15
2005-02-13,19.00.00,211.0,14.8,42.8,0.7182,2,14
2005-02-13,20.00.00,179.0,13.9,43.8,0.6937,2,13
2005-02-13,21.00.00,116.0,13.7,42.9,0.6687,2,13
2005-02-13,22.00.00,143.0,12.5,47.8,0.6877,2,12
2005-02-13,23.00.00,142.0,11.8,53.4,0.7366,2,11
2005-02-14,00.00.00,135.0,10.9,55.9,0.7312,2,10
2005-02-14,01.00.00,136.0,10.1,58.9,0.7301,2,10
2005-02-14,02.00.00,109.0,9.8,61.2,0.7413,2,9
2005-02-14,04.00.00,62.0,8.3,67.2,0.7382,2,8
2005-02-14,05.00.00,49.0,7.7,68.9,0.728,2,7
2005-02-14,06.00.00,81.0,6.9,70.0,0.6997,2,6
2005-02-14,07.00.00,104.0,9.0,37.3,0.4297,2,9
2005-02-14,08.00.00,176.0,9.4,44.9,0.5296,2,9
2005-02-14,09.00.00,193.0,10.3,45.4,0.5666,2,10
2005-02-14,10.00.00,168.0,11.5,39.6,0.5372,2,11
2005-02-14,11.00.00,123.0,11.7,36.9,0.506,2,11
2005-02-14,12.00.00,111.0,11.8,36.2,0.4999,2,11
2005-02-14,13.00.00,120.0,12.0,38.7,0.5402,2,12
2005-02-14,14.00.00,123.0,13.7,30.3,0.4724,2,13
2005-02-14,15.00.00,115.0,12.6,30.6,0.4443,2,12
2005-02-14,16.00.00,120.0,13.0,27.4,0.4085,2,13
2005-02-14,17.00.00,140.0,13.6,22.7,0.3529,2,13
2005-02-14,18.00.00,185.0,11.8,23.0,0.3171,2,11
2005-02-14,19.00.00,212.0,10.7,19.9,0.2547,2,10
2005-02-14,20.00.00,200.0,10.4,18.0,0.2269,2,10
2005-02-14,21.00.00,191.0,9.7,20.6,0.2488,2,9
2005-02-14,22.00.00,169.0,9.4,24.8,0.2923,2,9
2005-02-14,23.00.00,139.0,8.8,31.2,0.3533,2,8
2005-02-15,00.00.00,102.0,8.7,31.2,0.3521,2,8
2005-02-15,01.00.00,76.0,8.5,30.4,0.3391,2,8
2005-02-15,02.00.00,56.0,8.0,32.9,0.353,2,8
2005-02-15,04.00.00,30.0,6.9,39.1,0.3901,2,6
2005-02-15,05.00.00,28.0,6.9,39.8,0.3966,2,6
2005-02-15,06.00.00,56.0,6.1,40.8,0.3868,2,6
2005-02-15,07.00.00,94.0,6.0,41.5,0.3896,2,6
2005-02-15,08.00.00,196.0,6.1,39.9,0.3781,2,6
2005-02-15,09.00.00,220.0,6.5,39.5,0.3865,2,6
2005-02-15,10.00.00,168.0,9.4,32.7,0.3855,2,9
2005-02-15,11.00.00,133.0,11.3,24.9,0.3318,2,11
2005-02-15,12.00.00,134.0,12.8,19.8,0.2933,2,12
2005-02-15,13.00.00,138.0,12.3,19.3,0.274,2,12
2005-02-15,14.00.00,135.0,12.0,19.3,0.2716,2,12
2005-02-15,15.00.00,111.0,11.9,19.2,0.2677,2,11
2005-02-15,16.00.00,124.0,12.1,20.7,0.2906,2,12
2005-02-15,17.00.00,158.0,11.5,22.1,0.2987,2,11
2005-02-15,18.00.00,181.0,10.4,23.1,0.2905,2,10
2005-02-15,19.00.00,185.0,9.5,25.2,0.2996,2,9
2005-02-15,20.00.00,187.0,8.9,26.9,0.3069,2,8
2005-02-15,21.00.00,196.0,8.2,30.1,0.327,2,8
2005-02-15,22.00.00,174.0,7.4,31.8,0.3287,2,7
2005-02-15,23.00.00,182.0,6.6,37.5,0.3664,2,6
2005-02-16,00.00.00,182.0,6.3,40.1,0.3842,2,6
2005-02-16,01.00.00,193.0,5.2,44.2,0.3943,2,5
2005-02-16,02.00.00,174.0,4.4,47.5,0.4017,2,4
2005-02-16,04.00.00,142.0,3.3,52.2,0.4074,2,3
2005-02-16,05.00.00,137.0,3.2,52.4,0.4071,2,3
2005-02-16,06.00.00,140.0,3.6,51.7,0.4123,2,3
2005-02-16,07.00.00,201.0,3.5,54.2,0.4297,2,3
2005-02-16,08.00.00,288.0,5.2,48.3,0.4304,2,5
2005-02-16,09.00.00,260.0,7.8,37.6,0.3994,2,7
2005-02-16,10.00.00,206.0,8.9,33.8,0.385,2,8
2005-02-16,11.00.00,98.0,9.1,33.0,0.3827,2,9
2005-02-16,12.00.00,138.0,9.1,34.5,0.3994,2,9
2005-02-16,13.00.00,139.0,9.6,31.3,0.3763,2,9
2005-02-16,14.00.00,137.0,8.5,36.3,0.4026,2,8
2005-02-16,15.00.00,155.0,9.3,34.6,0.405,2,9
2005-02-16,16.00.00,155.0,8.9,37.9,0.4318,2,8
2005-02-16,17.00.00,148.0,8.2,41.8,0.4563,2,8
2005-02-16,18.00.00,153.0,7.4,44.5,0.4582,2,7
2005-02-16,19.00.00,171.0,7.0,43.4,0.4366,2,7
2005-02-16,20.00.00,227.0,6.6,43.4,0.4241,2,6
2005-02-16,21.00.00,251.0,5.9,44.3,0.4137,2,5
2005-02-16,22.00.00,216.0,5.0,46.6,0.4099,2,5
2005-02-16,23.00.00,200.0,5.8,40.3,0.374,2,5
2005-02-17,00.00.00,192.0,5.4,43.8,0.3945,2,5
2005-02-17,01.00.00,187.0,5.7,42.1,0.3883,2,5
2005-02-17,02.00.00,173.0,5.7,42.1,0.3885,2,5
2005-02-17,04.00.00,64.0,5.7,46.6,0.4298,2,5
2005-02-17,05.00.00,46.0,6.9,45.0,0.4499,2,6
2005-02-17,06.00.00,51.0,6.9,42.2,0.4224,2,6
2005-02-17,07.00.00,115.0,6.4,43.8,0.423,2,6
2005-02-17,08.00.00,238.0,6.6,44.6,0.4383,2,6
2005-02-17,09.00.00,202.0,7.7,42.1,0.444,2,7
2005-02-17,10.00.00,167.0,10.1,36.7,0.4536,2,10
2005-02-17,11.00.00,139.0,9.0,41.4,0.4775,2,9
2005-02-17,12.00.00,147.0,8.7,42.5,0.4787,2,8
2005-02-17,13.00.00,130.0,8.3,47.8,0.5238,2,8
2005-02-17,14.00.00,143.0,8.9,45.5,0.5208,2,8
2005-02-17,15.00.00,143.0,8.9,46.1,0.5256,2,8
2005-02-17,16.00.00,136.0,9.0,44.9,0.5173,2,9
2005-02-17,17.00.00,143.0,9.3,42.3,0.4974,2,9
2005-02-17,18.00.00,177.0,8.4,45.2,0.4977,2,8
2005-02-17,19.00.00,198.0,7.6,47.8,0.5013,2,7
2005-02-17,20.00.00,200.0,7.4,47.2,0.4871,2,7
2005-02-17,21.00.00,191.0,7.4,46.9,0.4854,2,7
2005-02-17,22.00.00,169.0,6.9,48.2,0.4832,2,6
2005-02-17,23.00.00,106.0,7.1,47.9,0.4867,2,7
2005-02-18,00.00.00,105.0,6.9,48.7,0.4874,2,6
2005-02-18,01.00.00,130.0,6.8,48.2,0.4792,2,6
2005-02-18,02.00.00,82.0,6.3,49.6,0.4787,2,6
2005-02-18,04.00.00,45.0,6.4,49.8,0.4814,2,6
2005-02-18,05.00.00,35.0,6.9,48.1,0.4796,2,6
2005-02-18,06.00.00,60.0,6.4,50.2,0.485,2,6
2005-02-18,07.00.00,90.0,6.4,50.7,0.4886,2,6
2005-02-18,08.00.00,205.0,6.9,48.8,0.4903,2,6
2005-02-18,09.00.00,199.0,8.4,44.6,0.4922,2,8
2005-02-18,10.00.00,153.0,10.8,37.1,0.4794,2,10
2005-02-18,11.00.00,163.0,11.2,36.2,0.4818,2,11
2005-02-18,12.00.00,152.0,11.8,34.4,0.4758,2,11
2005-02-18,13.00.00,146.0,11.5,33.1,0.4479,2,11
2005-02-18,14.00.00,146.0,10.9,32.6,0.426,2,10
2005-02-18,15.00.00,134.0,11.3,31.7,0.4249,2,11
2005-02-18,16.00.00,164.0,11.6,30.9,0.4223,2,11
2005-02-18,17.00.00,141.0,11.1,32.2,0.4243,2,11
2005-02-18,18.00.00,204.0,9.7,36.0,0.4333,2,9
2005-02-18,19.00.00,210.0,8.5,39.0,0.4336,2,8
2005-02-18,20.00.00,250.0,8.3,40.3,0.4411,2,8
2005-02-18,21.00.00,202.0,8.0,41.3,0.4448,2,8
2005-02-18,22.00.00,190.0,7.0,44.2,0.4446,2,7
2005-02-18,23.00.00,236.0,5.4,51.8,0.4698,2,5
2005-02-19,00.00.00,250.0,4.1,55.0,0.4558,2,4
2005-02-19,01.00.00,219.0,3.1,57.8,0.4462,2,3
2005-02-19,02.00.00,156.0,3.1,56.7,0.4388,2,3
2005-02-19,04.00.00,98.0,2.3,58.9,0.4317,2,2
2005-02-19,05.00.00,89.0,1.9,60.0,0.4276,2,1
2005-02-19,06.00.00,104.0,1.9,60.3,0.4293,2,1
2005-02-19,07.00.00,148.0,0.9,64.6,0.4294,2,0
2005-02-19,08.00.00,194.0,0.6,65.0,0.4231,2,0
2005-02-19,09.00.00,231.0,2.1,59.9,0.4338,2,2
2005-02-19,10.00.00,200.0,3.1,57.2,0.4402,2,3
2005-02-19,11.00.00,217.0,4.2,54.0,0.4483,2,4
2005-02-19,12.00.00,210.0,7.4,43.8,0.4538,2,7
2005-02-19,13.00.00,126.0,11.2,34.5,0.4586,2,11
2005-02-19,14.00.00,118.0,13.8,32.4,0.5084,2,13
2005-02-19,15.00.00,114.0,12.4,34.9,0.5002,2,12
2005-02-19,16.00.00,117.0,12.8,31.9,0.4684,2,12
2005-02-19,17.00.00,140.0,13.5,29.1,0.4486,2,13
2005-02-19,18.00.00,168.0,11.6,33.3,0.454,2,11
2005-02-19,19.00.00,202.0,10.9,34.9,0.4568,2,10
2005-02-19,20.00.00,211.0,10.4,37.3,0.4708,2,10
2005-02-19,21.00.00,231.0,9.7,39.7,0.4792,2,9
2005-02-19,22.00.00,214.0,9.1,41.9,0.4857,2,9
2005-02-19,23.00.00,181.0,9.3,41.9,0.4927,2,9
2005-02-20,00.00.00,173.0,9.4,44.7,0.5279,2,9
2005-02-20,01.00.00,169.0,8.5,45.8,0.5108,2,8
2005-02-20,02.00.00,174.0,7.8,50.0,0.53,2,7
2005-02-20,04.00.00,130.0,8.2,46.9,0.5099,2,8
2005-02-20,05.00.00,72.0,8.4,48.6,0.5375,2,8
2005-02-20,06.00.00,40.0,8.0,54.7,0.5883,2,8
2005-02-20,07.00.00,56.0,7.8,55.7,0.5914,2,7
2005-02-20,08.00.00,81.0,8.0,53.8,0.5796,2,8
2005-02-20,09.00.00,81.0,8.8,50.7,0.5752,2,8
2005-02-20,10.00.00,88.0,10.1,47.6,0.587,2,10
2005-02-20,11.00.00,94.0,10.6,45.8,0.5838,2,10
2005-02-20,12.00.00,97.0,9.1,56.2,0.6515,2,9
2005-02-20,13.00.00,112.0,7.9,66.5,0.7124,2,7
2005-02-20,14.00.00,104.0,8.0,65.0,0.6991,2,8
2005-02-20,15.00.00,107.0,8.4,61.0,0.6721,2,8
2005-02-20,16.00.00,114.0,8.6,57.3,0.6429,2,8
2005-02-20,17.00.00,115.0,8.4,56.3,0.6227,2,8
2005-02-20,18.00.00,127.0,8.0,57.7,0.6222,2,8
2005-02-20,19.00.00,119.0,7.1,62.6,0.6341,2,7
2005-02-20,20.00.00,149.0,7.4,59.3,0.6123,2,7
2005-02-20,21.00.00,140.0,7.7,56.9,0.5994,2,7
2005-02-20,22.00.00,105.0,7.7,54.4,0.5753,2,7
2005-02-20,23.00.00,116.0,7.7,53.0,0.5572,2,7
2005-02-21,00.00.00,112.0,6.7,62.8,0.6188,2,6
2005-02-21,01.00.00,80.0,6.6,61.9,0.6056,2,6
2005-02-21,02.00.00,59.0,5.7,70.3,0.6498,2,5
2005-02-21,04.00.00,36.0,4.0,81.5,0.6712,2,4
2005-02-21,05.00.00,49.0,3.9,81.5,0.6653,2,3
2005-02-21,06.00.00,63.0,3.3,84.3,0.6617,2,3
2005-02-21,07.00.00,123.0,4.2,80.9,0.6742,2,4
2005-02-21,08.00.00,164.0,5.1,75.0,0.6646,2,5
2005-02-21,09.00.00,218.0,4.6,77.6,0.6651,2,4
2005-02-21,10.00.00,254.0,3.8,84.3,0.6811,2,3
2005-02-21,11.00.00,210.0,6.2,77.4,0.7383,2,6
2005-02-21,12.00.00,208.0,7.7,67.6,0.7133,2,7
2005-02-21,13.00.00,204.0,8.1,64.8,0.7039,2,8
2005-02-21,14.00.00,172.0,8.1,64.0,0.6942,2,8
2005-02-21,15.00.00,157.0,6.9,71.3,0.7118,2,6
2005-02-21,16.00.00,181.0,7.0,73.7,0.7425,2,7
2005-02-21,17.00.00,194.0,7.3,70.0,0.7195,2,7
2005-02-21,18.00.00,193.0,5.8,77.8,0.7223,2,5
2005-02-21,19.00.00,252.0,5.4,80.9,0.7293,2,5
2005-02-21,20.00.00,283.0,5.5,79.8,0.7261,2,5
2005-02-21,21.00.00,208.0,5.6,74.0,0.6808,2,5
2005-02-21,22.00.00,143.0,5.6,71.9,0.6604,2,5
2005-02-21,23.00.00,124.0,6.4,70.7,0.6848,2,6
2005-02-22,00.00.00,89.0,6.3,70.1,0.6733,2,6
2005-02-22,01.00.00,85.0,4.4,80.5,0.6825,2,4
2005-02-22,02.00.00,66.0,3.9,83.1,0.6787,2,3
2005-02-22,04.00.00,46.0,3.4,85.4,0.6736,2,3
2005-02-22,05.00.00,60.0,3.3,84.5,0.6608,2,3
2005-02-22,06.00.00,117.0,3.4,84.5,0.664,2,3
2005-02-22,07.00.00,178.0,3.4,84.5,0.6677,2,3
2005-02-22,08.00.00,295.0,4.1,82.7,0.682,2,4
2005-02-22,09.00.00,243.0,4.6,80.3,0.6889,2,4
2005-02-22,10.00.00,255.0,6.1,74.0,0.7025,2,6
2005-02-22,11.00.00,201.0,9.1,58.4,0.6787,2,9
2005-02-22,12.00.00,208.0,11.4,48.9,0.658,2,11
2005-02-22,13.00.00,212.0,8.3,64.4,0.7072,2,8
2005-02-22,14.00.00,238.0,6.5,71.0,0.6903,2,6
2005-02-22,15.00.00,201.0,6.6,71.1,0.6973,2,6
2005-02-22,16.00.00,218.0,7.4,69.3,0.7165,2,7
2005-02-22,17.00.00,222.0,6.4,70.6,0.6834,2,6
2005-02-22,18.00.00,206.0,5.8,72.5,0.6718,2,5
2005-02-22,19.00.00,251.0,5.6,71.6,0.6556,2,5
2005-02-22,20.00.00,190.0,4.2,77.8,0.6491,2,4
2005-02-22,21.00.00,218.0,4.3,79.5,0.6648,2,4
2005-02-22,22.00.00,150.0,4.5,75.5,0.6429,2,4
2005-02-22,23.00.00,111.0,4.4,77.1,0.6523,2,4
2005-02-23,00.00.00,142.0,4.2,78.2,0.6506,2,4
2005-02-23,01.00.00,119.0,4.0,79.3,0.6517,2,4
2005-02-23,02.00.00,87.0,3.9,78.7,0.643,2,3
2005-02-23,04.00.00,70.0,3.2,82.8,0.6426,2,3
2005-02-23,05.00.00,68.0,4.1,76.0,0.6304,2,4
2005-02-23,06.00.00,66.0,4.2,75.9,0.6311,2,4
2005-02-23,07.00.00,117.0,4.5,76.3,0.648,2,4
2005-02-23,08.00.00,197.0,4.4,79.1,0.6687,2,4
2005-02-23,09.00.00,198.0,4.3,79.8,0.6706,2,4
2005-02-23,10.00.00,167.0,3.1,83.0,0.6419,2,3
2005-02-23,11.00.00,180.0,2.8,83.9,0.6326,2,2
2005-02-23,12.00.00,169.0,3.9,79.5,0.6482,2,3
2005-02-23,13.00.00,210.0,5.1,74.5,0.6621,2,5
2005-02-23,14.00.00,232.0,5.7,72.5,0.6686,2,5
2005-02-23,15.00.00,223.0,5.6,74.6,0.6826,2,5
2005-02-23,16.00.00,224.0,5.4,75.9,0.6875,2,5
2005-02-23,17.00.00,238.0,4.9,78.2,0.6826,2,4
2005-02-23,18.00.00,249.0,4.8,79.0,0.6845,2,4
2005-02-23,19.00.00,223.0,4.8,78.6,0.6826,2,4
2005-02-23,20.00.00,244.0,4.6,78.2,0.6686,2,4
2005-02-23,21.00.00,243.0,4.2,79.7,0.6647,2,4
2005-02-23,22.00.00,226.0,4.3,78.9,0.6621,2,4
2005-02-23,23.00.00,167.0,4.2,77.9,0.6479,2,4
2005-02-24,00.00.00,172.0,3.2,83.0,0.645,2,3
2005-02-24,01.00.00,120.0,5.1,74.5,0.6626,2,5
2005-02-24,02.00.00,100.0,4.0,80.8,0.6666,2,4
2005-02-24,04.00.00,86.0,2.9,85.3,0.6503,2,2
2005-02-24,05.00.00,81.0,3.3,84.5,0.6612,2,3
2005-02-24,06.00.00,131.0,3.6,84.4,0.6724,2,3
2005-02-24,07.00.00,170.0,3.8,83.8,0.6771,2,3
2005-02-24,08.00.00,267.0,4.1,82.5,0.6819,2,4
2005-02-24,09.00.00,269.0,3.9,83.9,0.6847,2,3
2005-02-24,10.00.00,244.0,4.1,83.9,0.6967,2,4
2005-02-24,11.00.00,232.0,4.6,82.0,0.6997,2,4
2005-02-24,12.00.00,196.0,5.5,79.5,0.7238,2,5
2005-02-24,13.00.00,195.0,6.7,76.2,0.7519,2,6
2005-02-24,14.00.00,189.0,7.9,69.0,0.7394,2,7
2005-02-24,15.00.00,212.0,8.5,66.3,0.7387,2,8
2005-02-24,16.00.00,267.0,7.6,70.8,0.7399,2,7
2005-02-24,17.00.00,262.0,7.2,72.4,0.7372,2,7
2005-02-24,18.00.00,270.0,6.7,74.2,0.7326,2,6
2005-02-24,19.00.00,260.0,6.1,75.8,0.7184,2,6
2005-02-24,20.00.00,265.0,6.3,74.9,0.7187,2,6
2005-02-24,21.00.00,262.0,6.0,78.0,0.7345,2,6
2005-02-24,22.00.00,227.0,5.6,81.2,0.7443,2,5
2005-02-24,23.00.00,192.0,5.5,81.5,0.7393,2,5
2005-02-25,00.00.00,202.0,5.3,84.1,0.753,2,5
2005-02-25,01.00.00,189.0,5.2,83.9,0.7487,2,5
2005-02-25,02.00.00,157.0,5.1,83.5,0.7416,2,5
2005-02-25,04.00.00,97.0,5.0,82.5,0.7265,2,5
2005-02-25,05.00.00,100.0,5.0,82.8,0.7273,2,5
2005-02-25,06.00.00,146.0,5.2,80.7,0.7219,2,5
2005-02-25,07.00.00,175.0,5.3,80.2,0.7179,2,5
2005-02-25,10.00.00,190.0,8.3,67.4,0.7384,2,8
2005-02-25,11.00.00,166.0,10.8,52.1,0.6746,2,10
2005-02-25,12.00.00,153.0,13.0,40.3,0.6028,2,13
2005-02-25,13.00.00,167.0,10.9,44.8,0.5849,2,10
2005-02-25,14.00.00,137.0,11.5,42.1,0.5706,2,11
2005-02-25,15.00.00,140.0,12.5,38.5,0.5568,2,12
2005-02-25,16.00.00,150.0,12.6,38.5,0.5586,2,12
2005-02-25,17.00.00,152.0,12.3,38.4,0.5488,2,12
2005-02-25,18.00.00,177.0,10.2,43.1,0.5366,2,10
2005-02-25,19.00.00,189.0,8.6,48.2,0.5385,2,8
2005-02-25,20.00.00,195.0,7.8,50.8,0.5384,2,7
2005-02-25,21.00.00,179.0,7.3,52.8,0.5404,2,7
2005-02-25,22.00.00,188.0,6.2,62.4,0.5958,2,6
2005-02-25,23.00.00,170.0,5.1,68.2,0.6033,2,5
2005-02-26,00.00.00,161.0,4.7,69.0,0.5936,2,4
2005-02-26,01.00.00,145.0,4.0,69.8,0.5756,2,4
2005-02-26,02.00.00,136.0,3.4,71.3,0.5626,2,3
2005-02-26,04.00.00,122.0,2.3,75.1,0.5514,2,2
2005-02-26,05.00.00,115.0,3.8,66.2,0.5359,2,3
2005-02-26,06.00.00,103.0,4.6,60.5,0.5173,2,4
2005-02-26,07.00.00,108.0,5.7,54.3,0.5022,2,5
2005-02-26,08.00.00,124.0,6.2,51.3,0.488,2,6
2005-02-26,09.00.00,133.0,6.7,49.5,0.4892,2,6
2005-02-26,10.00.00,124.0,8.8,45.0,0.5114,2,8
2005-02-26,11.00.00,116.0,9.6,43.5,0.5202,2,9
2005-02-26,12.00.00,113.0,9.8,43.3,0.5238,2,9
2005-02-26,13.00.00,117.0,9.9,43.5,0.53,2,9
2005-02-26,14.00.00,118.0,9.8,44.1,0.5332,2,9
2005-02-26,15.00.00,108.0,9.7,45.1,0.5417,2,9
2005-02-26,16.00.00,98.0,9.0,47.3,0.542,2,9
2005-02-26,17.00.00,117.0,7.4,56.0,0.5797,2,7
2005-02-26,18.00.00,126.0,6.4,61.7,0.5956,2,6
2005-02-26,19.00.00,142.0,6.8,58.0,0.5758,2,6
2005-02-26,20.00.00,157.0,7.3,56.7,0.5806,2,7
2005-02-26,21.00.00,161.0,7.2,56.7,0.579,2,7
2005-02-26,22.00.00,169.0,6.7,59.1,0.5848,2,6
2005-02-26,23.00.00,166.0,5.9,62.1,0.5808,2,5
2005-02-27,00.00.00,189.0,6.3,60.4,0.5811,2,6
2005-02-27,01.00.00,184.0,5.5,60.2,0.5458,2,5
2005-02-27,02.00.00,145.0,4.6,64.4,0.5525,2,4
2005-02-27,04.00.00,119.0,2.8,70.9,0.5383,2,2
2005-02-27,05.00.00,87.0,3.7,65.9,0.5295,2,3
2005-02-27,06.00.00,77.0,1.6,74.3,0.5168,2,1
2005-02-27,07.00.00,112.0,1.4,76.3,0.5261,2,1
2005-02-27,08.00.00,118.0,2.5,69.5,0.5172,2,2
2005-02-27,09.00.00,124.0,3.7,64.8,0.5208,2,3
2005-02-27,10.00.00,144.0,7.8,49.9,0.5307,2,7
2005-02-27,11.00.00,128.0,11.2,37.1,0.4936,2,11
2005-02-27,12.00.00,120.0,12.6,30.6,0.446,2,12
2005-02-27,13.00.00,131.0,10.3,32.9,0.4131,2,10
2005-02-27,14.00.00,115.0,10.0,35.5,0.4346,2,10
2005-02-27,15.00.00,82.0,8.8,40.0,0.4538,2,8
2005-02-27,16.00.00,100.0,8.3,40.3,0.4431,2,8
2005-02-27,17.00.00,111.0,7.9,38.9,0.4141,2,7
2005-02-27,18.00.00,132.0,6.8,41.0,0.4072,2,6
2005-02-27,19.00.00,155.0,6.0,42.0,0.3962,2,6
2005-02-27,20.00.00,181.0,5.5,43.5,0.3963,2,5
2005-02-27,21.00.00,155.0,4.6,46.8,0.4001,2,4
2005-02-27,22.00.00,105.0,4.5,48.0,0.4085,2,4
2005-02-27,23.00.00,119.0,4.3,48.6,0.4069,2,4
2005-02-28,00.00.00,150.0,4.0,50.0,0.4115,2,4
2005-02-28,01.00.00,94.0,4.0,52.9,0.4338,2,4
2005-02-28,02.00.00,56.0,4.0,51.0,0.42,2,4
2005-02-28,04.00.00,28.0,3.8,48.0,0.3879,2,3
2005-02-28,05.00.00,25.0,3.6,50.3,0.4022,2,3
2005-02-28,06.00.00,31.0,2.8,52.6,0.3972,2,2
2005-02-28,07.00.00,66.0,2.5,52.7,0.3908,2,2
2005-02-28,08.00.00,111.0,2.7,50.5,0.3804,2,2
2005-02-28,09.00.00,122.0,2.7,49.4,0.3714,2,2
2005-02-28,10.00.00,115.0,3.3,45.2,0.354,2,3
2005-02-28,11.00.00,123.0,3.1,43.3,0.3354,2,3
2005-02-28,12.00.00,119.0,3.7,38.8,0.3123,2,3
2005-02-28,13.00.00,125.0,4.0,36.8,0.3016,2,4
2005-02-28,14.00.00,110.0,3.7,35.0,0.2823,2,3
2005-02-28,15.00.00,111.0,3.4,32.4,0.2563,2,3
2005-02-28,16.00.00,114.0,3.3,33.1,0.2592,2,3
2005-02-28,17.00.00,114.0,2.6,35.1,0.2618,2,2
2005-02-28,18.00.00,140.0,2.1,36.6,0.2634,2,2
2005-02-28,19.00.00,141.0,1.6,37.9,0.2645,2,1
2005-02-28,20.00.00,142.0,1.4,38.0,0.2615,2,1
2005-02-28,21.00.00,123.0,1.0,36.6,0.2456,2,1
2005-02-28,22.00.00,90.0,1.1,35.4,0.2382,2,1
2005-02-28,23.00.00,79.0,1.0,34.3,0.2292,2,1
2005-01-03,00.00.00,69.0,1.0,37.4,0.2487,1,1
2005-01-03,01.00.00,60.0,0.7,41.2,0.2693,1,0
2005-01-03,02.00.00,37.0,0.2,40.6,0.2566,1,0
2005-01-03,04.00.00,27.0,-0.1,37.5,0.2326,1,0
2005-01-03,05.00.00,30.0,-0.3,38.4,0.2347,1,0
2005-01-03,06.00.00,33.0,-0.6,40.1,0.2404,1,0
2005-01-03,07.00.00,84.0,-0.6,41.4,0.2478,1,0
2005-01-03,08.00.00,147.0,-0.2,40.2,0.2478,1,0
2005-01-03,09.00.00,143.0,0.6,36.8,0.2388,1,0
2005-01-03,10.00.00,122.0,2.8,30.3,0.2294,1,2
2005-01-03,11.00.00,109.0,3.1,29.1,0.224,1,3
2005-01-03,12.00.00,95.0,3.3,29.2,0.2288,1,3
2005-01-03,13.00.00,94.0,3.1,31.0,0.2386,1,3
2005-01-03,14.00.00,102.0,3.2,30.8,0.2399,1,3
2005-01-03,15.00.00,107.0,3.3,31.5,0.2464,1,3
2005-01-03,16.00.00,113.0,4.1,28.6,0.2363,1,4
2005-01-03,17.00.00,110.0,3.9,29.2,0.2378,1,3
2005-01-03,18.00.00,116.0,1.9,35.0,0.2494,1,1
2005-01-03,19.00.00,148.0,1.8,35.4,0.2497,1,1
2005-01-03,20.00.00,156.0,1.4,36.5,0.2503,1,1
2005-01-03,21.00.00,159.0,0.8,36.3,0.2388,1,0
2005-01-03,22.00.00,116.0,0.6,34.1,0.221,1,0
2005-01-03,23.00.00,110.0,0.3,31.9,0.2031,1,0
2005-02-03,00.00.00,102.0,0.2,30.2,0.191,2,0
2005-02-03,01.00.00,93.0,0.0,29.7,0.1847,2,0
2005-02-03,02.00.00,67.0,-0.1,31.9,0.1975,2,0
2005-02-03,04.00.00,75.0,-1.4,44.9,0.2536,2,-1
2005-02-03,05.00.00,73.0,-1.3,46.3,0.2635,2,-1
2005-02-03,06.00.00,96.0,-1.2,47.2,0.27,2,-1
2005-02-03,07.00.00,110.0,-1.3,47.5,0.2702,2,-1
2005-02-03,08.00.00,150.0,-1.9,51.4,0.2801,2,-1
2005-02-03,09.00.00,169.0,-0.5,45.9,0.2763,2,0
2005-02-03,10.00.00,181.0,4.6,32.5,0.2783,2,4
2005-02-03,11.00.00,187.0,7.5,24.3,0.2528,2,7
2005-02-03,12.00.00,146.0,9.6,18.8,0.2246,2,9
2005-02-03,13.00.00,131.0,9.3,18.4,0.2157,2,9
2005-02-03,14.00.00,161.0,9.7,18.6,0.2244,2,9
2005-02-03,15.00.00,143.0,10.1,16.7,0.2062,2,10
2005-02-03,16.00.00,176.0,11.8,13.5,0.1862,2,11
2005-02-03,17.00.00,178.0,11.6,15.3,0.2086,2,11
2005-02-03,18.00.00,207.0,9.1,19.2,0.2225,2,9
2005-02-03,19.00.00,240.0,7.2,25.6,0.2611,2,7
2005-02-03,20.00.00,236.0,6.1,34.0,0.3237,2,6
2005-02-03,21.00.00,199.0,5.1,36.4,0.323,2,5
2005-02-03,22.00.00,170.0,4.8,39.6,0.344,2,4
2005-02-03,23.00.00,153.0,5.0,39.6,0.3479,2,5
2005-03-03,00.00.00,140.0,4.1,41.7,0.3456,3,4
2005-03-03,01.00.00,138.0,4.4,43.3,0.3656,3,4
